time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09097e-06	2417.23	20.595	312.63100000000003
1	6.09097e-06	1.35302e-05	2417.23	20.595	312.63100000000003
2	1.35302e-05	2.2616e-05	2697.482	1.53029	312.63100000000003
3	2.2616e-05	3.3713e-05	3403.7840000000006	0.908516	312.63100000000003
4	3.3713e-05	4.72663e-05	3690.7870000000007	0.908518	259.008
5	4.72663e-05	6.38197e-05	3456.8149999999987	1.43979	286.3415
6	6.38197e-05	8.40371e-05	2919.1220000000003	5.93953	318.9014
7	8.40371e-05	0.00010873	2357.7200000000003	7.9434	339.8070000000001
8	0.00010873	0.000138888	1906.5879999999997	11.5043	312.571
9	0.000138888	0.000175721	1655.2630000000004	19.2267	293.72589999999997
10	0.000175721	0.000220708	1560.5950000000005	40.4594	300.2472
11	0.000220708	0.000275653	1584.1180000000002	95.3447	340.76980000000003
12	0.000275653	0.000342759	1702.8500000000001	203.597	431.28729999999996
13	0.000342759	0.000424719	1934.9659999999997	374.412	564.4753999999999
14	0.000424719	0.000524822	2180.4460000000004	603.139	811.1674
15	0.000524822	0.000647081	2425.81	875.47	1074.1285
16	0.000647081	0.000796403	2611.97	1171.75	1370.606
17	0.000796403	0.000978777	2747.537	1462.0	1702.6759999999995
18	0.000978777	0.00120152	2788.4399999999996	1698.21	1996.7799999999997
19	0.00120152	0.00147357	2759.705999999999	1833.93	2195.0579999999995
20	0.00147357	0.00180583	2688.7899999999995	1862.25	2273.52
21	0.00180583	0.00221164	2570.1620000000003	1810.53	2214.76
22	0.00221164	0.00270728	2487.71	1711.87	2056.075
23	0.00270728	0.00331262	2557.1059999999998	1590.77	1820.8339999999996
24	0.00331262	0.00405196	2617.99	1465.52	1624.4110000000003
25	0.00405196	0.00495494	4512.330000000001	1359.57	1563.6099999999997
26	0.00495494	0.00605781	4512.330000000001	1298.57	1604.5470000000005
27	0.00605781	0.00740479	4512.330000000001	1300.3	1725.5849999999998
28	0.00740479	0.00904992	4512.330000000001	1300.3	1845.2350000000001
29	0.00904992	0.0110592	4512.330000000001	1459.42	2097.48
30	0.0110592	0.0135132	4512.330000000001	1459.42	2097.48
31	0.0135132	inf	4512.33	1459.42	2097.48
