time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.06495e-06	2364.51	0.924426	475.93799999999993
1	6.06495e-06	1.34724e-05	2364.51	0.924426	475.93799999999993
2	1.34724e-05	2.25194e-05	2979.635	90.4116	475.93799999999993
3	2.25194e-05	3.3569e-05	3281.941999999999	23.7815	468.1834999999999
4	3.3569e-05	4.70645e-05	3408.860999999999	3.97875	398.39299999999986
5	4.70645e-05	6.35471e-05	3198.7110000000007	2.99086	452.22679999999997
6	6.35471e-05	8.36781e-05	2615.556	3.63351	436.73050000000006
7	8.36781e-05	0.000108265	2092.0260000000003	4.56897	309.0596
8	0.000108265	0.000138295	1770.8580000000004	7.71036	239.117
9	0.000138295	0.000174971	1643.8380000000002	18.187	234.53100000000003
10	0.000174971	0.000219765	1629.1679999999997	45.6027	263.3103
11	0.000219765	0.000274475	1696.5419999999997	104.412	319.9149
12	0.000274475	0.000341295	1833.81	211.759	434.9305
13	0.000341295	0.000422905	2031.6179999999995	378.613	598.1762
14	0.000422905	0.00052258	2286.938	603.689	816.8762999999999
15	0.00052258	0.000644318	2524.47	874.855	1086.5703999999998
16	0.000644318	0.000793002	2719.455999999999	1171.66	1427.6680000000001
17	0.000793002	0.000974597	2834.733	1462.22	1758.9630000000002
18	0.000974597	0.00119639	2819.644	1697.81	2085.624
19	0.00119639	0.00146727	2680.3999999999996	1832.18	2297.042
20	0.00146727	0.00179812	2440.958	1857.31	2327.15
21	0.00179812	0.00220219	2082.6029999999996	1797.48	2216.234
22	0.00220219	0.00269571	1737.176	1683.6	1995.8939999999998
23	0.00269571	0.00329847	1456.8440000000003	1546.97	1670.002
24	0.00329847	0.00403465	1372.0800000000002	1418.87	1438.0700000000002
25	0.00403465	0.00493378	2176.56	1324.13	1327.1239999999998
26	0.00493378	0.00603193	2176.56	1276.91	1322.6920000000005
27	0.00603193	0.00737316	2176.56	1286.25	1343.09
28	0.00737316	0.00901127	2176.56	1286.25	1306.01
29	0.00901127	0.011012	2176.56	1473.43	1250.39
30	0.011012	0.0134555	2176.56	1473.43	1250.39
31	0.0134555	inf	2176.56	1473.43	1250.39
