time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15167e-06	2842.269999999999	0.900526	359.69
1	6.15167e-06	1.3665e-05	2842.269999999999	0.900526	359.69
2	1.3665e-05	2.28414e-05	2773.676999999999	0.899569	359.69
3	2.28414e-05	3.4049e-05	3322.4659999999994	1.33996	398.46270000000004
4	3.4049e-05	4.77374e-05	3641.4430000000007	19.6683	747.4170000000003
5	4.77374e-05	6.44557e-05	3362.014	11.6511	465.0789999999999
6	6.44557e-05	8.48746e-05	2815.7700000000004	6.80471	335.31180000000006
7	8.48746e-05	0.000109813	2208.8819999999996	5.84361	325.3096
8	0.000109813	0.000140272	1805.6360000000004	8.52555	335.9821
9	0.000140272	0.000177473	1601.9160000000002	15.7117	318.793
10	0.000177473	0.000222908	1539.2249999999997	35.656	321.03000000000003
11	0.000222908	0.0002784	1579.8280000000002	87.5798	374.51409999999987
12	0.0002784	0.000346175	1701.1659999999997	192.186	469.1696
13	0.000346175	0.000428952	1950.1419999999996	360.916	629.3227999999999
14	0.000428952	0.000530052	2218.886	590.041	870.2147999999999
15	0.000530052	0.00065353	2491.58	864.529	1145.99
16	0.00065353	0.000804341	2713.7839999999997	1163.26	1461.592
17	0.000804341	0.000988532	2848.1879999999996	1455.87	1813.3200000000004
18	0.000988532	0.00121349	2855.6040000000003	1695.91	2097.68
19	0.00121349	0.00148825	2787.4259999999995	1836.75	2266.3839999999996
20	0.00148825	0.00182383	2643.158	1867.1	2286.7250000000004
21	0.00182383	0.00223368	2341.0060000000003	1810.29	2206.7840000000006
22	0.00223368	0.00273426	1943.8450000000003	1699.71	2030.7720000000004
23	0.00273426	0.00334563	1580.5859999999996	1568.07	1806.8000000000002
24	0.00334563	0.00409234	1597.3479999999995	1443.87	1631.34
25	0.00409234	0.00500433	2519.92	1349.5	1545.4240000000002
26	0.00500433	0.00611818	2519.92	1298.39	1548.224
27	0.00611818	0.00747859	2519.92	1305.05	1609.9199999999998
28	0.00747859	0.00914012	2519.92	1305.05	1856.3249999999998
29	0.00914012	0.0111694	2519.92	1556.38	2102.7299999999996
30	0.0111694	0.0136479	2519.92	1556.38	2102.7299999999996
31	0.0136479	inf	2519.92	1556.38	2102.73
