time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.19715e-06	2417.23	27.9146	1360.5400000000002
1	6.19715e-06	1.3766e-05	2417.23	27.9146	1360.5400000000002
2	1.3766e-05	2.30103e-05	2697.482	0.892952	1360.5400000000002
3	2.30103e-05	3.43007e-05	3403.7840000000006	0.892948	1264.3269999999998
4	3.43007e-05	4.80903e-05	3690.7870000000007	4.01682	1039.8299999999997
5	4.80903e-05	6.49322e-05	3421.199999999999	16.2584	875.1595999999997
6	6.49322e-05	8.55021e-05	2865.266	20.869	790.4686
7	8.55021e-05	0.000110625	2320.041	15.8636	721.1174000000002
8	0.000110625	0.000141309	1882.6559999999995	15.9292	631.0166
9	0.000141309	0.000178785	1643.2840000000003	24.2013	545.2067000000001
10	0.000178785	0.000224556	1560.5950000000005	47.8496	504.71229999999997
11	0.000224556	0.000280458	1589.8410000000001	101.835	513.9169999999999
12	0.000280458	0.000348734	1714.8300000000002	203.299	577.5176
13	0.000348734	0.000432123	1934.9659999999997	362.156	694.1205
14	0.000432123	0.000533971	2180.4460000000004	576.669	862.4547999999999
15	0.000533971	0.000658362	2425.81	836.644	1100.0908
16	0.000658362	0.000810287	2627.33	1126.89	1384.367
17	0.000810287	0.00099584	2760.864	1422.55	1683.728
18	0.00099584	0.00122247	2788.4399999999996	1677.42	1946.4279999999999
19	0.00122247	0.00149925	2759.705999999999	1835.57	2120.5119999999997
20	0.00149925	0.00183731	2688.7899999999995	1877.06	2183.084
21	0.00183731	0.00225019	2561.6830000000004	1826.02	2128.013
22	0.00225019	0.00275447	2484.055	1717.94	1990.8419999999996
23	0.00275447	0.00337037	2572.327	1581.68	1818.9239999999995
24	0.00337037	0.00412259	2807.424	1443.7	1651.1439999999996
25	0.00412259	0.00504132	4512.330000000001	1327.04	1528.248
26	0.00504132	0.00616341	4512.330000000001	1241.06	1468.784
27	0.00616341	0.00753387	4512.330000000001	1168.93	1473.8300000000002
28	0.00753387	0.00920769	4512.330000000001	1168.93	297.53668000000005
29	0.00920769	0.011252	4512.330000000001	1112.75	3.4633499999999993
30	0.011252	0.0137488	4512.330000000001	1112.75	3.4633499999999993
31	0.0137488	inf	4512.33	1112.75	3.46335
