time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.16014e-06	3045.7999999999997	0.901195	359.69
1	6.16014e-06	1.36838e-05	3045.7999999999997	0.901195	359.69
2	1.36838e-05	2.28729e-05	2246.554	0.898328	359.69
3	2.28729e-05	3.40959e-05	2763.62	0.898314	398.46270000000004
4	3.40959e-05	4.78031e-05	3420.5389999999993	0.898312	747.4170000000003
5	4.78031e-05	6.45445e-05	3402.859999999999	0.898312	465.0789999999999
6	6.45445e-05	8.49915e-05	2919.4100000000008	1.49911	335.31180000000006
7	8.49915e-05	0.000109964	2313.092	5.66126	325.3096
8	0.000109964	0.000140465	1805.912	9.96519	335.9821
9	0.000140465	0.000177717	1588.8489999999997	17.3177	318.793
10	0.000177717	0.000223215	1517.6350000000002	36.821	321.03000000000003
11	0.000223215	0.000278783	1558.1	87.9535	374.51409999999987
12	0.000278783	0.000346652	1685.788	192.26	469.1696
13	0.000346652	0.000429543	1921.1140000000005	361.817	647.8322000000001
14	0.000429543	0.000530782	2174.1180000000004	592.202	870.2147999999999
15	0.000530782	0.00065443	2439.1499999999996	866.978	1145.99
16	0.00065443	0.000805448	2669.1059999999998	1164.39	1461.592
17	0.000805448	0.000989893	2812.6200000000003	1455.29	1813.3200000000004
18	0.000989893	0.00121517	2845.5580000000004	1695.63	2097.68
19	0.00121517	0.0014903	2798.6739999999995	1838.03	2266.3839999999996
20	0.0014903	0.00182634	2715.2620000000006	1866.6	2286.7250000000004
21	0.00182634	0.00223676	2606.05	1801.86	2206.7840000000006
22	0.00223676	0.00273802	2516.03	1677.55	2030.7720000000004
23	0.00273802	0.00335024	2403.014	1527.34	1806.8000000000002
24	0.00335024	0.00409797	2357.61	1386.95	1631.34
25	0.00409797	0.00501122	2316.19	1289.14	1545.4240000000002
26	0.00501122	0.00612661	2316.19	1241.99	1548.224
27	0.00612661	0.00748888	2316.19	1246.06	1609.9199999999998
28	0.00748888	0.0091527	2316.19	1246.06	1856.3249999999998
29	0.0091527	0.0111848	2316.19	1453.07	2102.7299999999996
30	0.0111848	0.0136667	2316.19	1453.07	2102.7299999999996
31	0.0136667	inf	2316.19	1453.07	2102.73
