time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.20144e-06	3785.5699999999997	45.7106	1360.5400000000002
1	6.20144e-06	1.37756e-05	3785.5699999999997	45.7106	1360.5400000000002
2	1.37756e-05	2.30262e-05	2594.051	0.892329	1360.5400000000002
3	2.30262e-05	3.43245e-05	2790.533	0.892329	1264.3269999999998
4	3.43245e-05	4.81236e-05	3476.1329999999994	0.892329	1039.8299999999997
5	4.81236e-05	6.49772e-05	3426.1280000000006	7.13735	875.1595999999997
6	6.49772e-05	8.55613e-05	2901.7039999999997	20.5901	790.4686
7	8.55613e-05	0.000110702	2293.228	20.5278	721.1174000000002
8	0.000110702	0.000141407	1879.67	21.6047	631.0166
9	0.000141407	0.000178909	1650.7300000000002	30.5775	545.2067000000001
10	0.000178909	0.000224711	1562.2750000000003	55.1775	504.71229999999997
11	0.000224711	0.000280652	1583.1310000000003	109.467	513.9169999999999
12	0.000280652	0.000348976	1706.8000000000004	209.378	577.5176
13	0.000348976	0.000432423	1927.972	365.86	694.1205
14	0.000432423	0.000534341	2165.996	578.407	862.4547999999999
15	0.000534341	0.000658818	2395.6279999999997	835.7	1100.0908
16	0.000658818	0.000810848	2580.892	1120.84	1384.367
17	0.000810848	0.00099653	2703.4660000000003	1410.06	1683.728
18	0.00099653	0.00122331	2727.794000000001	1662.84	1946.4279999999999
19	0.00122331	0.00150029	2694.7400000000007	1827.76	2120.5119999999997
20	0.00150029	0.00183858	2620.5280000000002	1878.62	2183.084
21	0.00183858	0.00225175	2511.7650000000003	1829.49	2128.013
22	0.00225175	0.00275638	2453.4550000000004	1715.85	1990.8419999999996
23	0.00275638	0.0033727	2454.057	1575.52	1818.9239999999995
24	0.0033727	0.00412545	2482.8779999999997	1439.02	1651.1439999999996
25	0.00412545	0.00504482	2682.3	1326.28	1528.248
26	0.00504482	0.00616768	2682.3	1246.03	1468.784
27	0.00616768	0.0075391	2682.3	1188.06	1473.8300000000002
28	0.0075391	0.00921407	2682.3	1188.06	297.53668000000005
29	0.00921407	0.0112598	2682.3	1194.29	3.4633499999999993
30	0.0112598	0.0137583	2682.3	1194.29	3.4633499999999993
31	0.0137583	inf	2682.3	1194.29	3.46335
