time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09169e-06	2950.2399999999993	0.908529	937.6549999999999
1	6.09169e-06	1.35318e-05	2950.2399999999993	0.908529	937.6549999999999
2	1.35318e-05	2.26187e-05	2880.1519999999996	0.908435	937.6549999999999
3	2.26187e-05	3.3717e-05	3522.5340000000006	0.908427	1063.8305
4	3.3717e-05	4.7272e-05	3799.91	11.9673	1358.2400000000005
5	4.7272e-05	6.38273e-05	3510.876999999999	9.40952	1203.232
6	6.38273e-05	8.40471e-05	2877.565000000001	8.38411	1004.9466000000001
7	8.40471e-05	0.000108742	2362.8340000000003	11.4424	799.9290000000001
8	0.000108742	0.000138904	1990.3659999999998	17.1307	615.6345000000001
9	0.000138904	0.000175742	1804.3249999999994	27.7062	518.7375
10	0.000175742	0.000220734	1737.4120000000003	54.8516	491.96209999999996
11	0.000220734	0.000275685	1771.358	113.759	513.6946
12	0.000275685	0.0003428	1909.4680000000005	219.943	574.815
13	0.0003428	0.00042477	2085.016	382.854	692.1394999999999
14	0.00042477	0.000524884	2287.816	599.667	883.2177
15	0.000524884	0.000647158	2492.4759999999997	858.729	1116.6745999999998
16	0.000647158	0.000796498	2683.492	1144.64	1425.4129999999998
17	0.000796498	0.000978894	2767.8040000000005	1434.46	1781.3890000000001
18	0.000978894	0.00120166	2772.1180000000004	1686.28	2044.6860000000004
19	0.00120166	0.00147374	2714.4259999999995	1847.4	2234.586
20	0.00147374	0.00180604	2604.488	1891.46	2298.2819999999997
21	0.00180604	0.0022119	2480.74	1829.73	2214.77
22	0.0022119	0.0027076	2308.7319999999995	1695.71	2046.8660000000004
23	0.0027076	0.00331301	2166.9280000000003	1532.74	1838.7619999999997
24	0.00331301	0.00405244	2185.552	1380.37	1622.9779999999998
25	0.00405244	0.00495553	2254.6700000000005	1268.05	1397.1700000000003
26	0.00495553	0.00605853	2254.6700000000005	1201.0	1257.598
27	0.00605853	0.00740567	2254.6700000000005	1146.97	1207.18
28	0.00740567	0.009051	2254.6700000000005	1146.97	1289.2999999999997
29	0.009051	0.0110605	2254.6700000000005	1093.82	1309.8299999999997
30	0.0110605	0.0135149	2254.6700000000005	1093.82	1309.8299999999997
31	0.0135149	inf	2254.67	1093.82	1309.83
