time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.07924e-06	2010.59	0.910326	631.499
1	6.07924e-06	1.35041e-05	2010.59	0.910326	631.499
2	1.35041e-05	2.25725e-05	2407.8779999999997	0.910271	631.499
3	2.25725e-05	3.36481e-05	3477.464000000001	0.910266	597.5979
4	3.36481e-05	4.71754e-05	3886.382	0.910266	292.488
5	4.71754e-05	6.36968e-05	3696.0260000000003	0.910266	313.73370000000006
6	6.36968e-05	8.38753e-05	3192.000000000001	0.910266	360.0002000000001
7	8.38753e-05	0.00010852	2526.8260000000005	2.00906	395.25560000000013
8	0.00010852	0.00013862	2092.493	4.98172	310.514
9	0.00013862	0.000175383	1808.8199999999997	12.1589	285.35
10	0.000175383	0.000220283	1696.358	34.3109	306.8450000000001
11	0.000220283	0.000275122	1698.3939999999998	91.6645	375.84450000000004
12	0.000275122	0.000342099	1833.818	204.711	478.6978000000001
13	0.000342099	0.000423902	2034.5619999999997	380.27	662.3898999999999
14	0.000423902	0.000523811	2278.348	610.438	884.8808
15	0.000523811	0.000645836	2509.0050000000006	881.071	1154.58
16	0.000645836	0.00079487	2742.4300000000003	1175.41	1458.496
17	0.00079487	0.000976894	2884.1569999999992	1466.47	1799.8200000000002
18	0.000976894	0.00119921	2912.182	1705.81	2091.994
19	0.00119921	0.00147073	2849.97	1841.79	2284.8100000000004
20	0.00147073	0.00180235	2686.4320000000007	1862.94	2323.0750000000003
21	0.00180235	0.00220738	2414.652	1793.68	2249.3050000000003
22	0.00220738	0.00270206	2045.82	1665.06	2062.0399999999995
23	0.00270206	0.00330624	1727.2359999999999	1509.42	1780.992
24	0.00330624	0.00404416	2301.054	1359.86	1477.16
25	0.00404416	0.00494541	4778.31	1242.16	1201.076
26	0.00494541	0.00604615	4778.31	1167.51	975.2356999999997
27	0.00604615	0.00739054	4778.31	1128.85	841.563
28	0.00739054	0.0090325	4778.31	1128.85	551.006
29	0.0090325	0.0110379	4778.31	1133.46	260.44900000000007
30	0.0110379	0.0134872	4778.31	1133.46	260.44900000000007
31	0.0134872	inf	4778.31	1133.46	260.449
