time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09927e-06	2364.51	0.911497	1040.7399999999998
1	6.09927e-06	1.35486e-05	2364.51	0.911497	1040.7399999999998
2	1.35486e-05	2.26469e-05	2979.635	36.0317	1040.7399999999998
3	2.26469e-05	3.3759e-05	3281.941999999999	58.4948	1113.643
4	3.3759e-05	4.73308e-05	3408.860999999999	7.59382	1283.75
5	4.73308e-05	6.39067e-05	3198.7110000000007	6.21386	1087.286
6	6.39067e-05	8.41517e-05	2615.556	10.4319	893.0515999999999
7	8.41517e-05	0.000108878	2092.0260000000003	13.1437	734.9484000000001
8	0.000108878	0.000139077	1770.8580000000004	15.7106	609.7644
9	0.000139077	0.000175961	1643.8380000000002	25.0519	517.1623
10	0.000175961	0.000221009	1632.0699999999997	51.0447	481.52739999999994
11	0.000221009	0.000276028	1696.5419999999997	109.329	496.14660000000003
12	0.000276028	0.000343226	1833.81	216.062	568.2446
13	0.000343226	0.000425299	2068.18	378.913	693.9499999999999
14	0.000425299	0.000525537	2307.4439999999995	595.163	871.8038000000001
15	0.000525537	0.000647964	2543.268	855.556	1100.1698999999999
16	0.000647964	0.000797489	2719.455999999999	1145.19	1397.4390000000003
17	0.000797489	0.000980112	2834.733	1438.06	1748.0560000000003
18	0.000980112	0.00120316	2811.382	1688.2	2036.2280000000003
19	0.00120316	0.00147558	2664.1179999999995	1841.65	2223.56
20	0.00147558	0.00180829	2418.382	1877.06	2274.7159999999994
21	0.00180829	0.00221466	2056.3399999999997	1816.84	2190.4590000000003
22	0.00221466	0.00271097	1737.176	1703.38	1984.232
23	0.00271097	0.00331714	1456.8440000000003	1575.55	1769.5340000000006
24	0.00331714	0.00405748	1372.0800000000002	1462.67	1584.0859999999998
25	0.00405748	0.0049617	2176.56	1387.91	1397.156
26	0.0049617	0.00606607	2176.56	1362.64	1230.308
27	0.00606607	0.00741489	2176.56	1386.42	1143.8900000000003
28	0.00741489	0.00906226	2176.56	1386.42	1118.074
29	0.00906226	0.0110743	2176.56	1582.09	1111.6200000000001
30	0.0110743	0.0135317	2176.56	1582.09	1111.6200000000001
31	0.0135317	inf	2176.56	1582.09	1111.62
