time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.94161e-06	381.32200000000006	0.932993	475.93799999999993
1	5.94161e-06	1.31984e-05	381.32200000000006	0.932993	475.93799999999993
2	1.31984e-05	2.20615e-05	381.32200000000006	4.30409	475.93799999999993
3	2.20615e-05	3.28864e-05	942.1281999999999	82.1461	475.93799999999993
4	3.28864e-05	4.61074e-05	1111.344	3.25504	398.39299999999986
5	4.61074e-05	6.22548e-05	1214.4899999999998	1.30877	443.25449999999995
6	6.22548e-05	8.19764e-05	1206.165	2.49411	453.85900000000004
7	8.19764e-05	0.000106063	1062.0085	4.07693	316.831
8	0.000106063	0.000135482	910.6490000000001	7.51943	239.117
9	0.000135482	0.000171413	858.206	18.9892	234.98960000000005
10	0.000171413	0.000215296	911.1278	51.3437	263.3103
11	0.000215296	0.000268894	1045.5067000000001	121.634	319.9149
12	0.000268894	0.000334354	1233.1419999999998	244.338	411.4327
13	0.000334354	0.000414305	1500.7329999999997	424.175	579.5015999999999
14	0.000414305	0.000511953	1775.266	654.49	793.7751999999999
15	0.000511953	0.000631215	2050.87	921.455	1059.5738
16	0.000631215	0.000776875	2281.7	1205.58	1397.815
17	0.000776875	0.000954778	2481.748	1476.99	1728.6940000000002
18	0.000954778	0.00117206	2604.486	1692.28	2059.4179999999997
19	0.00117206	0.00143743	2601.5419999999995	1812.49	2273.64
20	0.00143743	0.00176155	2508.458	1830.54	2331.825
21	0.00176155	0.00215741	2327.882	1767.64	2230.0449999999996
22	0.00215741	0.00264089	2028.8380000000002	1652.74	2016.531
23	0.00264089	0.00323139	1793.0659999999996	1513.62	1716.039
24	0.00323139	0.0039526	1669.6520000000003	1376.54	1452.1150000000002
25	0.0039526	0.00483345	1686.9400000000003	1264.06	1331.57
26	0.00483345	0.00590927	1743.5180000000003	1189.55	1321.0230000000004
27	0.00590927	0.00722322	1930.7500000000002	1154.66	1341.3839999999998
28	0.00722322	0.00882802	1930.7500000000002	1154.66	1315.28
29	0.00882802	0.010788	1930.7500000000002	1231.41	1250.39
30	0.010788	0.0131819	1930.7500000000002	1231.41	1250.39
31	0.0131819	inf	1930.75	1231.41	1250.39
