time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.04044e-06	381.32200000000006	0.919449	476.1540000000001
1	6.04044e-06	1.34179e-05	381.32200000000006	0.919449	476.1540000000001
2	1.34179e-05	2.24284e-05	381.32200000000006	0.91613	476.1540000000001
3	2.24284e-05	3.34333e-05	1004.4399999999998	0.916114	488.18790000000007
4	3.34333e-05	4.68742e-05	1126.616	0.916114	596.493
5	4.68742e-05	6.32902e-05	1214.4899999999998	0.916116	499.5773999999999
6	6.32902e-05	8.33399e-05	1206.165	0.916115	442.56140000000005
7	8.33399e-05	0.000107828	1062.0085	2.30163	449.78520000000003
8	0.000107828	0.000137736	899.8994000000001	5.41966	433.114
9	0.000137736	0.000174264	858.467	15.4386	427.3919999999999
10	0.000174264	0.000218877	919.7306	44.3645	447.199
11	0.000218877	0.000273366	1059.7878	110.25	501.60919999999993
12	0.000273366	0.000339916	1251.2409999999998	229.531	579.7479999999999
13	0.000339916	0.000421196	1523.4559999999997	408.587	704.4039999999999
14	0.000421196	0.000520468	1798.608	640.466	895.1936
15	0.000520468	0.000641713	2050.87	909.13	1122.415
16	0.000641713	0.000789796	2301.47	1193.37	1392.7439999999997
17	0.000789796	0.000970658	2505.727	1462.94	1710.4759999999999
18	0.000970658	0.00119155	2606.444	1675.48	1997.3379999999995
19	0.00119155	0.00146134	2596.8899999999994	1794.09	2201.9030000000002
20	0.00146134	0.00179085	2497.596	1813.04	2252.05
21	0.00179085	0.00219329	2288.647	1753.35	2179.865
22	0.00219329	0.00268482	2006.9270000000001	1640.76	2000.7500000000002
23	0.00268482	0.00328514	1777.9449999999997	1497.32	1771.8970000000004
24	0.00328514	0.00401834	1664.2040000000002	1346.91	1534.1500000000005
25	0.00401834	0.00491384	1691.8250000000003	1221.1	1284.93
26	0.00491384	0.00600755	1766.9220000000003	1146.67	1149.89
27	0.00600755	0.00734336	1930.7500000000002	1126.25	1195.06
28	0.00734336	0.00897485	1930.7500000000002	1126.25	1312.5849999999998
29	0.00897485	0.0109675	1930.7500000000002	1197.45	1430.11
30	0.0109675	0.0134011	1930.7500000000002	1197.45	1430.11
31	0.0134011	inf	1930.75	1197.45	1430.11
