time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.20723e-06	3785.5699999999997	0.891503	326.32999999999987
1	6.20723e-06	1.37884e-05	3785.5699999999997	0.891503	326.32999999999987
2	1.37884e-05	2.30477e-05	2594.051	0.891517	326.32999999999987
3	2.30477e-05	3.43565e-05	2790.533	0.891502	423.9357999999999
4	3.43565e-05	4.81685e-05	3476.1329999999994	0.891498	814.3589999999999
5	4.81685e-05	6.50378e-05	3426.1280000000006	1.44812	704.2084000000001
6	6.50378e-05	8.56411e-05	2842.8369999999995	12.5173	637.359
7	8.56411e-05	0.000110805	2293.228	6.30866	590.3849
8	0.000110805	0.000141539	1879.67	5.40736	512.0756
9	0.000141539	0.000179075	1650.7300000000002	12.382	450.169
10	0.000179075	0.000224921	1562.2750000000003	34.2425	440.1632
11	0.000224921	0.000280914	1583.1310000000003	86.7281	473.2398
12	0.000280914	0.000349301	1706.8000000000004	190.211	555.7471999999999
13	0.000349301	0.000432826	1927.972	356.669	688.2362
14	0.000432826	0.000534839	2165.996	583.713	874.6015
15	0.000534839	0.000659432	2395.6279999999997	857.265	1115.1732000000002
16	0.000659432	0.000811604	2580.892	1156.18	1429.0939999999998
17	0.000811604	0.00099746	2703.4660000000003	1449.88	1762.089
18	0.00099746	0.00122445	2727.794000000001	1690.31	2066.6530000000002
19	0.00122445	0.00150169	2694.7400000000007	1828.02	2229.33
20	0.00150169	0.0018403	2620.5280000000002	1850.49	2263.0739999999996
21	0.0018403	0.00225385	2511.7650000000003	1782.64	2194.2460000000005
22	0.00225385	0.00275895	2453.4550000000004	1661.21	2017.2080000000003
23	0.00275895	0.00337585	2454.057	1521.9	1843.0519999999997
24	0.00337585	0.0041293	2482.8779999999997	1398.44	1694.6839999999995
25	0.0041293	0.00504952	2682.3	1317.0	1586.6000000000004
26	0.00504952	0.00617343	2682.3	1284.12	1511.3230000000003
27	0.00617343	0.00754612	2682.3	1296.84	1494.6700000000003
28	0.00754612	0.00922266	2682.3	1296.84	1554.2889999999995
29	0.00922266	0.0112703	2682.3	1472.1	1579.8399999999995
30	0.0112703	0.0137712	2682.3	1472.1	1579.8399999999995
31	0.0137712	inf	2682.3	1472.1	1579.84
