time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.12706e-06	2842.269999999999	0.903613	631.499
1	6.12706e-06	1.36103e-05	2842.269999999999	0.903613	631.499
2	1.36103e-05	2.275e-05	2773.676999999999	0.903167	631.499
3	2.275e-05	3.39128e-05	3322.4659999999994	0.903163	597.5979
4	3.39128e-05	4.75464e-05	3641.4430000000007	0.903168	292.488
5	4.75464e-05	6.41978e-05	3400.756	0.903163	313.73370000000006
6	6.41978e-05	8.4535e-05	2815.7700000000004	1.48426	360.0002000000001
7	8.4535e-05	0.000109374	2243.486	4.05624	395.25560000000013
8	0.000109374	0.000139711	1805.6360000000004	6.8002	310.514
9	0.000139711	0.000176763	1611.6020000000003	14.3474	287.4995
10	0.000176763	0.000222016	1539.2249999999997	36.831	312.75970000000007
11	0.000222016	0.000277286	1579.8280000000002	92.2816	375.84450000000004
12	0.000277286	0.00034479	1701.1659999999997	199.296	492.87860000000006
13	0.00034479	0.000427236	1950.1419999999996	368.035	662.3898999999999
14	0.000427236	0.000527931	2218.886	596.951	884.8808
15	0.000527931	0.000650916	2491.58	873.506	1154.58
16	0.000650916	0.000801122	2713.7839999999997	1176.74	1487.117
17	0.000801122	0.000984577	2848.1879999999996	1472.71	1799.8200000000002
18	0.000984577	0.00120864	2855.6040000000003	1706.29	2132.77
19	0.00120864	0.0014823	2787.4259999999995	1827.21	2291.6500000000005
20	0.0014823	0.00181653	2643.158	1834.46	2323.0750000000003
21	0.00181653	0.00222474	2341.0060000000003	1760.64	2249.3050000000003
22	0.00222474	0.00272332	1976.4820000000002	1639.08	2062.0399999999995
23	0.00272332	0.00333225	1609.1679999999997	1501.52	1780.992
24	0.00333225	0.00407596	1597.3479999999995	1379.89	1477.16
25	0.00407596	0.0049843	2519.92	1299.93	1201.076
26	0.0049843	0.0060937	2519.92	1274.27	975.2356999999997
27	0.0060937	0.00744866	2519.92	1318.93	841.563
28	0.00744866	0.00910355	2519.92	1318.93	492.8945999999999
29	0.00910355	0.0111247	2519.92	1654.99	260.44900000000007
30	0.0111247	0.0135933	2519.92	1654.99	260.44900000000007
31	0.0135933	inf	2519.92	1654.99	260.449
