time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.13399e-06	2417.23	1.59084	456.406
1	6.13399e-06	1.36257e-05	2417.23	1.59084	456.406
2	1.36257e-05	2.27758e-05	2697.482	19.4499	456.406
3	2.27758e-05	3.39511e-05	3403.7840000000006	0.902157	456.406
4	3.39511e-05	4.76002e-05	3690.7870000000007	0.902143	347.21999999999997
5	4.76002e-05	6.42704e-05	3456.8149999999987	1.46928	322.4358
6	6.42704e-05	8.46306e-05	2919.1220000000003	2.37581	331.61310000000003
7	8.46306e-05	0.000109498	2357.7200000000003	3.23998	384.28010000000006
8	0.000109498	0.000139869	1882.6559999999995	6.91953	318.581
9	0.000139869	0.000176962	1655.2630000000004	16.4601	295.64799999999997
10	0.000176962	0.000222267	1560.5950000000005	40.072	311.1901
11	0.000222267	0.0002776	1589.8410000000001	93.9493	356.6921
12	0.0002776	0.00034518	1702.8500000000001	197.174	444.647
13	0.00034518	0.000427719	1934.9659999999997	361.563	587.9445999999999
14	0.000427719	0.000528528	2180.4460000000004	586.241	813.1344999999999
15	0.000528528	0.000651652	2425.81	859.638	1077.6870000000001
16	0.000651652	0.000802028	2627.33	1163.03	1385.3650000000002
17	0.000802028	0.000985691	2760.864	1465.23	1737.2579999999998
18	0.000985691	0.00121001	2788.4399999999996	1711.99	2050.668
19	0.00121001	0.00148397	2759.705999999999	1847.49	2262.696
20	0.00148397	0.00181858	2688.7899999999995	1862.3	2315.9000000000005
21	0.00181858	0.00222726	2570.1620000000003	1790.06	2249.2160000000003
22	0.00222726	0.0027264	2487.71	1671.62	2094.148
23	0.0027264	0.00333602	2557.1059999999998	1538.55	1838.3880000000001
24	0.00333602	0.00408057	2807.424	1417.19	1590.9800000000002
25	0.00408057	0.00498994	4512.330000000001	1332.31	1358.7259999999999
26	0.00498994	0.00610059	4512.330000000001	1295.69	1170.266
27	0.00610059	0.00745709	4512.330000000001	1305.93	1030.49
28	0.00745709	0.00911384	4512.330000000001	1305.93	1014.0924000000001
29	0.00911384	0.0111373	4512.330000000001	1429.66	989.4960000000002
30	0.0111373	0.0136087	4512.330000000001	1429.66	989.4960000000002
31	0.0136087	inf	4512.33	1429.66	989.496
