time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.1414e-06	2759.91	0.902631	359.69
1	6.1414e-06	1.36422e-05	2759.91	0.902631	359.69
2	1.36422e-05	2.28033e-05	2277.4699999999993	0.90106	359.69
3	2.28033e-05	3.39922e-05	2981.151	0.901057	398.46270000000004
4	3.39922e-05	4.76577e-05	3744.6639999999993	0.901055	747.4170000000003
5	4.76577e-05	6.43481e-05	3569.7379999999994	0.901053	505.4129999999999
6	6.43481e-05	8.47329e-05	2856.2319999999995	3.16373	335.31180000000006
7	8.47329e-05	0.00010963	2198.0939999999996	3.93358	325.3096
8	0.00010963	0.000140038	1739.31	7.08703	337.892
9	0.000140038	0.000177176	1557.808	15.7765	318.793
10	0.000177176	0.000222536	1508.7850000000003	37.4774	321.03000000000003
11	0.000222536	0.000277935	1575.8990000000001	91.2378	374.51409999999987
12	0.000277935	0.000345597	1715.8659999999998	198.581	469.1696
13	0.000345597	0.000428236	1962.374	369.322	629.3227999999999
14	0.000428236	0.000529167	2202.166	598.151	870.2147999999999
15	0.000529167	0.000652439	2444.086	869.873	1145.99
16	0.000652439	0.000802998	2661.5979999999995	1164.12	1461.592
17	0.000802998	0.000986882	2823.032	1452.68	1813.3200000000004
18	0.000986882	0.00121147	2844.088	1692.0	2097.68
19	0.00121147	0.00148577	2763.1899999999996	1834.95	2266.3839999999996
20	0.00148577	0.00182078	2607.6420000000007	1864.6	2286.7250000000004
21	0.00182078	0.00222995	2391.376	1800.45	2206.7840000000006
22	0.00222995	0.00272969	2235.7080000000005	1677.2	2030.7720000000004
23	0.00272969	0.00334005	2132.358	1528.9	1806.8000000000002
24	0.00334005	0.00408551	2107.185	1388.68	1631.34
25	0.00408551	0.00499597	2125.86	1288.17	1545.4240000000002
26	0.00499597	0.00610797	2125.86	1240.29	1548.224
27	0.00610797	0.0074661	2125.86	1248.92	1609.9199999999998
28	0.0074661	0.00912486	2125.86	1248.92	1856.3249999999998
29	0.00912486	0.0111508	2125.86	1433.29	2102.7299999999996
30	0.0111508	0.0136251	2125.86	1433.29	2102.7299999999996
31	0.0136251	inf	2125.86	1433.29	2102.73
