time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15499e-06	2364.51	62.4202	476.1540000000001
1	6.15499e-06	1.36724e-05	2364.51	62.4202	476.1540000000001
2	1.36724e-05	2.28537e-05	2979.635	0.90274	476.1540000000001
3	2.28537e-05	3.40674e-05	3281.941999999999	0.899073	500.22180000000003
4	3.40674e-05	4.77631e-05	3408.860999999999	0.997661	596.493
5	4.77631e-05	6.44905e-05	3198.7110000000007	1.56158	483.4247999999999
6	6.44905e-05	8.49203e-05	2615.556	4.0119	442.56140000000005
7	8.49203e-05	0.000109872	2092.0260000000003	4.94307	449.78520000000003
8	0.000109872	0.000140348	1757.9960000000003	7.11875	432.54179999999997
9	0.000140348	0.000177568	1643.8380000000002	14.5075	429.3726999999999
10	0.000177568	0.000223028	1632.0699999999997	36.2754	451.89
11	0.000223028	0.00027855	1704.8689999999997	89.3465	501.60919999999993
12	0.00027855	0.000346362	1833.81	193.769	590.3849999999999
13	0.000346362	0.000429183	2068.18	362.082	718.8654999999999
14	0.000429183	0.000530338	2307.4439999999995	592.019	895.1936
15	0.000530338	0.000653883	2543.268	868.439	1145.33
16	0.000653883	0.000804774	2733.8839999999996	1168.09	1418.7029999999997
17	0.000804774	0.000989065	2842.902	1457.33	1737.213
18	0.000989065	0.00121415	2811.382	1687.51	2038.694
19	0.00121415	0.00148905	2664.1179999999995	1813.94	2210.034
20	0.00148905	0.00182481	2418.382	1829.9	2250.696
21	0.00182481	0.00223489	2056.3399999999997	1764.0	2170.52
22	0.00223489	0.00273573	1737.176	1652.88	1983.2210000000002
23	0.00273573	0.00334744	1435.6530000000002	1524.63	1753.1460000000004
24	0.00334744	0.00409454	1452.528	1397.85	1512.8520000000005
25	0.00409454	0.00500702	2176.56	1295.67	1264.54
26	0.00500702	0.00612148	2176.56	1245.3	1147.02
27	0.00612148	0.00748262	2176.56	1257.56	1195.06
28	0.00748262	0.00914504	2176.56	1257.56	1336.09
29	0.00914504	0.0111754	2176.56	1443.09	1430.11
30	0.0111754	0.0136553	2176.56	1443.09	1430.11
31	0.0136553	inf	2176.56	1443.09	1430.11
