time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.19369e-06	2842.269999999999	0.893731	1360.5400000000002
1	6.19369e-06	1.37583e-05	2842.269999999999	0.893731	1360.5400000000002
2	1.37583e-05	2.29974e-05	2773.676999999999	0.893453	1360.5400000000002
3	2.29974e-05	3.42816e-05	3322.4659999999994	0.893451	1264.3269999999998
4	3.42816e-05	4.80635e-05	3641.4430000000007	5.70852	1039.8299999999997
5	4.80635e-05	6.4896e-05	3362.014	34.2938	875.1595999999997
6	6.4896e-05	8.54543e-05	2757.175	20.9957	790.4686
7	8.54543e-05	0.000110563	2158.316	12.1798	721.1174000000002
8	0.000110563	0.00014123	1805.6360000000004	14.0439	631.0166
9	0.00014123	0.000178685	1601.9160000000002	24.0237	545.2067000000001
10	0.000178685	0.00022443	1539.2249999999997	50.2221	504.71229999999997
11	0.00022443	0.000280301	1579.8280000000002	107.831	513.9169999999999
12	0.000280301	0.00034854	1731.8939999999998	211.729	577.5176
13	0.00034854	0.000431882	1971.9779999999996	369.474	694.1205
14	0.000431882	0.000533673	2218.886	579.5	862.4547999999999
15	0.000533673	0.000657994	2491.58	833.821	1100.0908
16	0.000657994	0.000809834	2713.7839999999997	1119.37	1359.0349999999999
17	0.000809834	0.000995284	2848.1879999999996	1413.24	1683.728
18	0.000995284	0.00122178	2852.4100000000008	1672.0	1946.4279999999999
19	0.00122178	0.00149842	2779.2569999999996	1838.73	2120.5119999999997
20	0.00149842	0.00183628	2621.582	1885.65	2183.084
21	0.00183628	0.00224894	2311.759	1831.1	2137.8469999999998
22	0.00224894	0.00275293	1943.8450000000003	1714.87	1990.8419999999996
23	0.00275293	0.00336849	1580.5859999999996	1577.79	1818.9239999999995
24	0.00336849	0.00412029	1597.3479999999995	1451.52	1651.1439999999996
25	0.00412029	0.00503851	2519.92	1352.0	1528.248
26	0.00503851	0.00615997	2519.92	1279.94	1468.784
27	0.00615997	0.00752967	2519.92	1212.33	1473.8300000000002
28	0.00752967	0.00920255	2519.92	1212.33	297.53668000000005
29	0.00920255	0.0112457	2519.92	1141.87	3.4633499999999993
30	0.0112457	0.0137411	2519.92	1141.87	3.4633499999999993
31	0.0137411	inf	2519.92	1141.87	3.46335
