time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15376e-06	2364.51	62.8551	1360.5400000000002
1	6.15376e-06	1.36697e-05	2364.51	62.8551	1360.5400000000002
2	1.36697e-05	2.28492e-05	2979.635	0.899243	1360.5400000000002
3	2.28492e-05	3.40606e-05	3281.941999999999	0.899243	1296.398
4	3.40606e-05	4.77537e-05	3408.860999999999	0.899243	1039.8299999999997
5	4.77537e-05	6.44776e-05	3198.7110000000007	7.27324	875.1595999999997
6	6.44776e-05	8.49035e-05	2615.556	14.3456	797.7225000000001
7	8.49035e-05	0.000109851	2092.0260000000003	12.4283	721.1174000000002
8	0.000109851	0.00014032	1757.9960000000003	15.6612	631.0166
9	0.00014032	0.000177533	1643.8380000000002	27.7897	550.7898
10	0.000177533	0.000222984	1632.0699999999997	55.7504	505.1832
11	0.000222984	0.000278495	1704.8689999999997	114.45	513.9169999999999
12	0.000278495	0.000346293	1833.81	219.253	577.5176
13	0.000346293	0.000429098	2068.18	378.397	694.1205
14	0.000429098	0.000530233	2307.4439999999995	590.233	862.4547999999999
15	0.000530233	0.000653753	2543.268	845.099	1079.0012
16	0.000653753	0.000804614	2733.8839999999996	1128.39	1359.0349999999999
17	0.000804614	0.000988869	2842.902	1417.03	1683.728
18	0.000988869	0.00121391	2811.382	1669.29	1946.4279999999999
19	0.00121391	0.00148876	2664.1179999999995	1832.35	2120.5119999999997
20	0.00148876	0.00182445	2418.382	1880.38	2180.5759999999996
21	0.00182445	0.00223444	2056.3399999999997	1827.97	2137.8469999999998
22	0.00223444	0.00273519	1737.176	1711.36	2004.3439999999996
23	0.00273519	0.00334677	1435.6530000000002	1572.19	1834.0749999999994
24	0.00334677	0.00409373	1452.528	1445.39	1664.5409999999997
25	0.00409373	0.00500603	2176.56	1347.11	1534.9530000000002
26	0.00500603	0.00612026	2176.56	1275.18	1467.9430000000002
27	0.00612026	0.00748113	2176.56	1213.76	1473.8300000000002
28	0.00748113	0.00914323	2176.56	1213.76	297.53668000000005
29	0.00914323	0.0111732	2176.56	1208.57	3.4633499999999993
30	0.0111732	0.0136526	2176.56	1208.57	3.4633499999999993
31	0.0136526	inf	2176.56	1208.57	3.46335
