time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09739e-06	2019.2499999999998	0.910302	1040.7399999999998
1	6.09739e-06	1.35444e-05	2019.2499999999998	0.910302	1040.7399999999998
2	1.35444e-05	2.26399e-05	2883.4980000000005	54.206	1040.7399999999998
3	2.26399e-05	3.37486e-05	4039.2000000000003	12.6982	1113.643
4	3.37486e-05	4.73162e-05	4588.039	0.907557	1283.75
5	4.73162e-05	6.3887e-05	4080.238000000001	0.907557	1087.286
6	6.3887e-05	8.41257e-05	3106.576	3.43712	893.0515999999999
7	8.41257e-05	0.000108844	2335.888	9.59412	734.9484000000001
8	0.000108844	0.000139034	1907.3460000000002	14.5404	609.7644
9	0.000139034	0.000175907	1685.2680000000005	23.3977	517.1623
10	0.000175907	0.000220941	1634.7490000000003	47.8358	481.52739999999994
11	0.000220941	0.000275943	1704.0410000000004	103.769	496.14660000000003
12	0.000275943	0.000343121	1869.7669999999998	208.348	568.2446
13	0.000343121	0.000425167	2078.0049999999997	372.162	693.9499999999999
14	0.000425167	0.000525375	2307.3340000000003	593.021	871.8038000000001
15	0.000525375	0.000647764	2543.1100000000006	858.553	1100.1698999999999
16	0.000647764	0.000797243	2732.1300000000006	1151.39	1397.4390000000003
17	0.000797243	0.00097981	2844.4600000000005	1445.99	1748.0560000000003
18	0.00097981	0.00120279	2895.491	1698.99	2036.2280000000003
19	0.00120279	0.00147512	2883.2700000000004	1859.32	2223.56
20	0.00147512	0.00180773	2784.9610000000002	1904.39	2274.7159999999994
21	0.00180773	0.00221397	2598.2700000000004	1848.81	2190.4590000000003
22	0.00221397	0.00271013	2364.588	1725.15	2001.779
23	0.00271013	0.00331611	2287.9169999999995	1570.15	1787.7700000000004
24	0.00331611	0.00405623	2743.3219999999997	1421.14	1584.0859999999998
25	0.00405623	0.00496017	3429.35	1307.97	1397.156
26	0.00496017	0.0060642	3429.35	1235.36	1230.308
27	0.0060642	0.0074126	3429.35	1151.84	1143.8900000000003
28	0.0074126	0.00905947	3429.35	1151.84	1118.074
29	0.00905947	0.0110709	3429.35	938.548	1111.6200000000001
30	0.0110709	0.0135275	3429.35	938.548	1111.6200000000001
31	0.0135275	inf	3429.35	938.548	1111.62
