time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.07989e-06	3231.03	0.911085	475.93799999999993
1	6.07989e-06	1.35056e-05	3231.03	0.911085	475.93799999999993
2	1.35056e-05	2.25749e-05	3543.8140000000003	4.495	475.93799999999993
3	2.25749e-05	3.36517e-05	4272.402	58.6928	468.1834999999999
4	3.36517e-05	4.71804e-05	4182.664000000001	7.31833	398.39299999999986
5	4.71804e-05	6.37036e-05	3606.256	1.51464	452.22679999999997
6	6.37036e-05	8.38843e-05	2821.867	3.15383	436.73050000000006
7	8.38843e-05	0.000108532	2248.15	4.93658	309.0596
8	0.000108532	0.000138635	1873.102	7.44413	239.117
9	0.000138635	0.000175402	1703.0399999999997	15.0826	234.53100000000003
10	0.000175402	0.000220307	1654.217	38.2158	266.508
11	0.000220307	0.000275151	1700.8319999999997	94.8891	325.849
12	0.000275151	0.000342136	1848.432	204.157	434.9305
13	0.000342136	0.000423947	2025.8559999999995	375.619	598.1762
14	0.000423947	0.000523867	2225.7099999999996	604.262	816.8762999999999
15	0.000523867	0.000645905	2427.81	875.255	1086.5703999999998
16	0.000645905	0.000794955	2630.972	1169.26	1427.6680000000001
17	0.000794955	0.000976998	2747.1279999999997	1457.67	1758.9630000000002
18	0.000976998	0.00119934	2796.3100000000004	1695.17	2102.9249999999997
19	0.00119934	0.00147089	2780.0699999999997	1836.55	2303.143
20	0.00147089	0.00180255	2699.1380000000004	1869.08	2327.15
21	0.00180255	0.00220762	2581.925	1812.2	2216.234
22	0.00220762	0.00270235	2421.75	1697.42	1995.8939999999998
23	0.00270235	0.0033066	2111.9699999999993	1556.92	1670.002
24	0.0033066	0.00404459	1776.4779999999998	1419.33	1438.0700000000002
25	0.00404459	0.00494593	1062.1000000000001	1306.46	1327.1239999999998
26	0.00494593	0.00604679	1062.1000000000001	1231.7	1322.6920000000005
27	0.00604679	0.00739132	1062.1000000000001	1201.28	1343.09
28	0.00739132	0.00903347	1062.1000000000001	1201.28	1296.74
29	0.00903347	0.0110391	1062.1000000000001	1320.32	1250.39
30	0.0110391	0.0134887	1062.1000000000001	1320.32	1250.39
31	0.0134887	inf	1062.1	1320.32	1250.39
