time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.17549e-06	3231.03	0.900797	326.32999999999987
1	6.17549e-06	1.37179e-05	3231.03	0.900797	326.32999999999987
2	1.37179e-05	2.29298e-05	3543.8140000000003	0.89611	326.32999999999987
3	2.29298e-05	3.41808e-05	4272.402	0.896082	423.9357999999999
4	3.41808e-05	4.79222e-05	4151.122	0.896081	814.3589999999999
5	4.79222e-05	6.47052e-05	3606.256	1.25399	704.2084000000001
6	6.47052e-05	8.52032e-05	2766.2340000000004	9.68762	637.359
7	8.52032e-05	0.000110238	2211.64	6.0646	590.3849
8	0.000110238	0.000140815	1873.102	5.45	512.0756
9	0.000140815	0.00017816	1693.9179999999997	11.3443	452.0535
10	0.00017816	0.000223771	1653.7580000000003	31.8247	437.6281
11	0.000223771	0.000279478	1717.5749999999998	83.7944	473.2398
12	0.000279478	0.000347515	1862.513	188.149	555.7471999999999
13	0.000347515	0.000430613	2042.0499999999995	356.1	688.2362
14	0.000430613	0.000532104	2242.825	583.6	874.6015
15	0.000532104	0.00065606	2459.246	856.599	1115.1732000000002
16	0.00065606	0.000807454	2642.193	1155.96	1429.0939999999998
17	0.000807454	0.000992359	2753.7249999999995	1452.66	1762.089
18	0.000992359	0.00121819	2797.9100000000003	1698.63	2066.6530000000002
19	0.00121819	0.00149401	2771.311	1843.18	2221.254
20	0.00149401	0.00183089	2691.1470000000004	1873.35	2264.0219999999995
21	0.00183089	0.00224233	2581.925	1814.72	2194.2460000000005
22	0.00224233	0.00274484	2421.75	1701.59	2017.2080000000003
23	0.00274484	0.00335859	2111.9699999999993	1564.61	1843.0519999999997
24	0.00335859	0.00410818	1674.424	1437.25	1694.6839999999995
25	0.00410818	0.0050237	1062.1000000000001	1347.92	1586.6000000000004
26	0.0050237	0.00614187	1062.1000000000001	1303.7	1513.7020000000002
27	0.00614187	0.00750754	1062.1000000000001	1302.62	1494.6700000000003
28	0.00750754	0.0091755	1062.1000000000001	1302.62	1545.7719999999997
29	0.0091755	0.0112127	1062.1000000000001	1435.75	1579.8399999999995
30	0.0112127	0.0137008	1062.1000000000001	1435.75	1579.8399999999995
31	0.0137008	inf	1062.1	1435.75	1579.84
